openedAt,mintAmount,option,depositAmount,withdrawAmount,premiumEarned,strikePrice
2022-04-08,15372.44385678,0x123baa1b375f2d50079a8256f4b765352263897f,15372.443856787026,15372.443856787026,63.38058602153937,3600.0
2022-04-01,13963.17631989,0x9edfe802bb226fe39c05c3539643b7c824792b21,13963.176319895465,13963.176319895465,44.682164223648,3700.0
2022-03-25,13102.07088062,0x95fd09157a37f77eb64d6b5823500d1f56b86651,13102.070880629362,13102.070880629362,49.787869346356,3500.0
2022-03-18,13034.15317102,0x3be310afd805af5bd9c27f6ad92e885de6ffd1a3,13034.15317102762,13034.15317102762,47.09239540691084,3200.0
2022-03-11,11142.06535297,0x040172fa282a3af5472aa2dd246c4758a6d80e6b,11142.06535297335,11142.06535297335,44.56826141188,3000.0
2022-03-04,8009.76981915,0x8f798320daae29650cb81d63f68411b791245874,8009.769819152913,8009.769819152913,49.19600622928397,3100.0
2022-02-25,6687.19931772,0xafe51ff14ae7079d520a8649aeed483c0ba2534f,6687.199317723676,6687.199317723676,32.098556725056,3000.0
2022-02-18,6422.60511654,0xac5b871407e32f0eb4601b956bda47456e9eb4e7,6422.605116540823,6422.605116540823,21.194596884582,3300.0
2022-02-11,6456.54098493,0xfbc6c05f7d50809f9d6ff10bb0612a8391e57484,6456.540984934349,6456.540984934349,23.243547545748,3500.0
2022-02-04,6738.25918777,0x078600ce332a866ce839f0136735d6eca80b1398,6738.259187773524,6738.259187773524,21.562429400864,3200.0
2022-01-28,7846.31468196,0x878be4945805ed6cf4261f1ff8c0609ece7dbf1b,7846.314681968493,7833.374503403648,23.774333486362575,2800.0
2022-01-21,8680.66344299,0x5162dbcf4e27ba71b116d57faccfbf48d23a38f5,8680.663442995294,8680.663442995294,18.229393230293024,3300.0
2022-01-14,9180.03651681,0xcd4cacdf4e719c4e86e4e97ef67e54871abc5293,9180.036516810693,9180.036516810693,23.86809494372987,3700.0
2022-01-07,8296.69603384,0x7906258e547c461c7406beb3f09edf503f89cc2c,8296.696033843975,8296.696033843975,29.868105721824,3700.0
2021-12-31,9227.75480695,0x1f22e28618fe001c633f73b911551a5e3a8124ae,9227.754806954847,9227.754806954847,28.989902,4400.0
2021-12-24,6011.94013195,0xe855b2d91bc5d78f6f3a3333bb42f7169b0ffac6,6011.9401319595345,6011.9401319595345,32.46447671253,4700.0
2021-12-17,3014.09667288,0x417823eef89ef26e7f8f13af6bf056b707505552,3014.0966728876338,3014.0966728876338,15.911396,4500.0
2021-12-10,1650.1531996,0x25644d240f3492c03e2f8ed57517e96135bec1de,1650.1531996070967,1650.1531996070967,9.900919197639604,4800.0
2021-12-03,952.04669276,0x05d8cfa86a0d74fc884eb6a97ce6b7555a8cb3fa,952.0466927664652,952.0466927664652,1.21856,5500.0
2021-11-26,734.57006313,0x10179b94faca3197b10cee8c739f42ed0a8c6ff7,734.570063131,734.570063131,1.54245,4900.0
2021-11-24,0.57768473,0x17ff7f00660f693e2f1b20689b22310e79eedb09,0.577684736685351,0.577684736685351,0.00155952,4600.0
