totalCollateralUSD
676168438.1175436
667432108.1304401
682546854.1021646
632972919.0952471
619293519.0902268
662281985.7318461
604172586.3185896
598992434.8257838
632033867.3454374
665695975.4729294
663824842.9677423
597779185.4294146
641036066.1045543
647077193.9361404
594393230.4862524
593659287.4622116
600543551.7652804
589815023.861898
585355129.9607087
605683822.6971878
603491450.3278025
603839696.1685361
591713878.1313175
597679017.397884
598481707.2927091
612210059.7365438
607548603.9062186
601857683.549354
558356805.6549432
585183166.0247844
568655360.4791493
567475520.5899684
556806656.0692177
560358532.6225717
559902708.3736559
559788405.9571934
560317511.7709635
562969434.5986851
580149647.7905663
583978151.2158417
581953383.6687645
599857725.9813193
570573292.2840432
573717154.3125353
574280975.917548
560800246.0899342
555279734.5192994
531434722.2356257
519502607.1318261
522061170.63530594
518009301.52191365
514260438.6703854
511947735.7654817
513343709.02098316
510716379.4839971
514037593.8723952
502872847.0436548
507373088.37819886
509252898.50527185
494489228.95392
488784179.2041123
520274697.2418112
488446915.1453494
487989050.6281588
486720295.9603233
485738571.06134814
491606487.35417986
491273475.20307034
489511786.1622626
477481269.0588032
477549896.98097706
476634823.56651986
479338039.0064133
473458983.72446334
462503791.8665023
461555079.80917406
461918514.00991774
461980912.3554674
479455991.654647
482070380.520351
462242347.81538165
472543584.0511319
482914098.1115034
486050639.4673827
483852355.0115536
483932945.15704554
484677774.9284873
487096516.36330366
498377612.20299476
490779529.3420604
490774325.6283075
490534093.078851
489529322.985536
468419001.1990361
470278041.3076642
461720616.5091504
462634799.3101667
462334427.85744005
460911964.51125246
456946132.9683842
452665409.6559884
468418994.5372477
456247246.38623726
449097898.7030781
435885889.50982994
435890850.96712214
427515945.1589874
422354420.15064144
417897581.8777465
425262678.4827602
415522594.35503066
420919664.8793979
416524251.14430064
417187215.02697885
422505407.29229134
421858699.3091785
420040999.464166
410187232.6905601
424424875.77130914
418795506.14466614
431283047.6427223
434792439.48839396
425654443.77241653
412856075.29698724
411089454.7982897
409853999.83917767
407890060.7316692
402811388.02538943
390107969.852543
382886790.1263613
381411385.79183346
400332772.64694273
399984412.39661604
404574581.7620493
402853376.29845494
393032973.2920427
398161199.4287771
393701148.4158234
392756574.61482507
390297258.5832017
369631707.81273514
360932585.74029243
360920044.4696183
359173597.51192486
358848716.7885636
381840538.0505319
368456612.5121122
369289393.8673876
374054394.51602566
407221913.0049553
413390945.1714764
388053715.9537947
384848202.6698138
385675367.36954594
384363434.48214006
388026651.64347273
373041512.03723145
369986800.84521747
365892706.53876436
380998426.7093923
380927486.8663379
376044230.2379443
374679327.8957278
376877445.6307483
368243709.6543839
357305563.77194095
355188742.71506774
354851544.1957514
354764452.5542296
348159744.4124856
346905099.8722837
355701137.1542841
354103828.6511788
357979990.7955846
355207736.6059292
355041899.66338176
331098263.29880255
331294254.90308154
332171309.97625685
330324601.6060275
330285731.3463987
328128382.5055327
324814056.4001688
325128853.8606662
330045942.19229335
332469339.1247473
329974216.3934634
329517117.704099
331135623.9953974
331847638.9723795
330861743.3176247
330654655.07864934
331355192.2564274
332951776.9935857
333008059.5083694
333968726.28924966
335053279.5677018
329418081.6228699
326067906.40532255
319854712.2573833
323919464.84304696
324245708.4668722
327877499.4046763
321649196.14594656
325753923.4064088
307480938.46581745
298961367.54511625
297530723.3955898
306039025.12125224
306701661.455502
305135819.19991094
312592036.9501287
311257732.32607013
300357997.91051584
290052198.2570602
283566826.069482
281853716.1951716
284966508.4835054
269319239.8630801
262692768.02417076
258805630.10467795
258792147.6596934
258524323.70947602
256326496.94636795
251583450.87444678
249126684.76723593
250121923.5064295
244500077.34062666
238222407.65448245
233084153.63381755
234893858.35106742
214239876.89044365
210734060.22723413
205607424.9163639
211830086.20510834
207110361.37749022
205045477.56730658
204616083.94526413
192698886.14323267
187463509.3644468
186575794.7754532
186480993.79095012
183011010.7187849
179273516.90036795
169951132.41029966
168470058.98529148
144286866.6630818
141664858.78947288
143938497.72373676
147333464.07326302
141350195.98456264
148246736.70875254
130989336.26641645
112407045.78773849
112600084.82427306
110014088.06242448
109844791.02977657
108512099.57508643
108027746.70664899
108682664.18337663
105894262.89151014
97773117.72386743
95760022.28355487
91129928.10882458
91598962.42374167
86908576.59744404
81912781.25749573
77584858.409195
74933501.8293486
72813721.74047157
71462083.08559465
69332065.60427098
66737278.61856814
65031552.337014884
62712441.623616554
60378768.61275409
58921918.987638295
47462813.00295368
47453474.68534259
46855338.89342118
39574314.858240515
37797599.38716427
54293572.18354002
52683944.19324722
49190656.62481302
45673919.46431523
27108952.84415055
17882743.36975765
16697193.264714276
13135812.797143323
12352567.34693245
9387245.745198516
8166230.502475054
2640825.9087587874
275643.28688392986
