totalCollateralUSD
1662836426.101953
1628705020.0862477
1516972846.5794034
1511291864.9834504
1504263131.9317124
1479147290.181038
1488373514.4401317
1460884912.6083422
1451435962.3443131
1494064293.510008
1485915484.274316
1471369068.5940592
1469318766.782849
1473476980.0833478
1476660001.3678427
1468841086.8549044
1427473380.7158957
1411342576.0442765
1421857395.7500787
1432085780.8052325
1424975054.8827915
1429856368.1877112
1440327794.127749
1447662657.7307496
1449749213.6926532
1399630936.6408713
1391396479.8230543
1368023699.3991332
1379558918.8556297
1374538029.5440507
1386184985.2284446
1376285999.5307977
1331209372.38623
1270515538.2460618
1269678599.3020463
1268921730.5961535
1269457384.10476
1246476905.8181064
1254799808.4972134
1270353418.4519594
1260749921.8685136
1303008554.8068469
1300154209.2730923
1287207252.5169463
1273439028.847827
1271128858.506384
1247238335.2084465
1235131385.766291
1230041514.8895082
1236044792.4595942
1211544955.6153476
1214106842.3096461
1196514989.5873938
1192698442.9416022
1185332119.7022467
1191857530.8879218
1184461220.9228015
1156378338.2646694
1157601891.1256733
1187012039.2675726
1163980008.6319726
1136763773.9455447
1136503710.4375741
1137510501.821737
1141032920.8068779
1133276204.3744056
1129753542.2000277
1123219504.2321284
1132462625.663506
1136746825.955289
1136461607.249281
1132998942.928111
1071554143.3332219
1114033842.314363
1114846402.470515
1087985754.956542
1091595334.803534
1097192839.5186245
1093773076.2548487
1091455154.690304
1067913329.8055651
1052773227.98901
933754906.9250995
932964836.2567277
928181699.662221
929073948.1606832
921689109.3733912
925643739.1749369
930715187.7928687
897056576.8782129
851498041.8340229
850229188.8751659
838256733.8205813
837128551.9741974
828523998.776578
817061279.092039
797874980.7509818
793400359.518852
791504141.1618212
784860894.2708821
796483596.857453
792709163.9536835
835441253.5492388
843731824.8763382
856841809.083919
864647645.8274837
864818621.0986261
864193957.5177112
794908729.4941659
824369410.5259331
806619060.8287799
807174241.0266596
805269476.1438749
801044276.7780108
802176828.0825015
800693919.7935468
800442076.1887352
797570363.3601135
788017847.8297939
783243857.3258435
781669378.9950417
784383045.7886455
792093266.9791507
793477040.6839626
800074311.6969479
801154599.2187885
795777182.6308348
759184577.2952685
712302448.1343702
699567026.615802
692563121.7168517
692699695.8129617
692133209.6352751
697191731.9342787
703654811.2108841
701593179.089489
688805718.616837
709217207.5394006
705788356.5757074
690145139.0590875
649738797.0063496
653618761.7941467
670402310.2729847
662718521.713494
662649790.3052206
629637657.0025098
625533443.5785339
625713983.8257521
623153372.834296
616317435.779061
589369073.6578822
581547251.7742182
579387895.6431152
579582213.5682561
577924574.4980475
578105647.421657
572740219.2151746
548979363.495856
539406902.5381875
540656508.9161273
532735494.00960493
514913282.88013184
516019717.89162403
514535064.77638644
513300873.9873027
514644958.23823553
510358363.1768151
508951319.19826543
508721024.45861375
490376568.24980146
482102951.1014719
395672428.7364037
394072235.3112594
394226008.47825855
394110261.8552173
394468949.56858903
394586230.09534997
394585870.18392205
394801992.9930899
394847820.4798952
394824024.0623427
394824960.6034988
394762802.23214424
394788212.0697112
392254732.3591011
395078636.34836733
395113604.1387325
395092627.0492925
394452309.32833666
395191355.33582497
393331470.92946565
395616006.6969554
386308832.4768951
373293852.99240196
370906016.97788054
387509848.6376532
375994054.3666403
358590272.46731466
358028093.1308056
294422794.9566388
304001463.81435204
299170350.7382654
293747087.07686454
296565536.6957269
295110708.3567799
291524135.7828939
290907890.81126213
277716870.370924
273186505.6138961
278173393.03536737
273328651.6546253
279701459.7583904
280978563.52159345
282097093.2442079
274426123.74699265
281870354.2978917
290483228.2339341
293130013.29371697
301497133.27106774
314900023.6552055
304671028.66706777
303940839.7196277
294408739.76780474
274337779.241474
331533128.2525377
334424949.4649293
333301656.1911804
315483900.51125294
292693794.2907191
285313237.2973235
282020343.40896964
282173636.60333997
277650030.740739
275698064.4197764
266097847.3289194
268089395.62872633
267865557.76281878
263423911.07487848
270360894.71320456
256380365.17379704
255173448.24596813
251952244.35825858
264785779.58368403
237673776.45562977
237293609.0750596
234307080.69243032
230148767.74484357
240321770.38298482
227590902.0384181
221722340.02796316
183827427.4146597
159572870.0130653
170448166.61604023
168893952.89396864
133998130.75698765
132217068.51924884
126826146.97810146
120232479.92575623
119820762.94236998
120033976.75803569
119962611.43172282
119815524.94673042
120193836.55493908
119612757.74993876
104436775.682723
100176295.76586078
94782990.00632267
100862722.26719818
98817989.96992643
87548221.52511697
84170112.24758123
82120930.50848013
73809371.86821301
70643766.830863
66329326.0269091
64378356.589603305
63093893.77413767
60831734.60739232
60837184.325624585
60841965.91572069
60275611.91987461
59910662.93817916
57915582.11768039
55251288.44817134
53436752.879415
45240451.263177976
42141174.8963694
27195447.425786696
25882316.533064883
23376128.583724674
23224123.435123045
21502237.027490273
11560355.914001275
7116326.221976225
4253350.386840598
