totalCollateralUSD
38939130.28614888
41390178.80385506
39934326.43098312
41923900.65249263
42662174.767874196
39935076.577367276
41197529.41799762
44121771.94700882
43835743.466127396
44887683.58294805
41008792.61646331
40893001.090211816
41558574.09784227
44164547.07116216
44237487.24990991
48070217.16707899
46967010.66777276
29759261.644504987
32098015.10649847
33727963.25486643
37334227.69885636
36557611.738384224
35611949.1308549
37971983.57355673
38643139.1022905
33032019.084949154
27764146.896104544
27433445.08857113
27544399.723304685
27627455.18612167
28500044.13783503
28993011.18470873
32171706.12910116
25588108.121852648
23394913.497593265
25667875.396858893
22225902.222762108
22299050.829167992
22568156.706169188
22317458.620079983
22417110.136837717
21885838.434150886
24093968.174876437
24452829.96342719
25142855.20837085
22004285.8010895
23611480.391493946
19724824.033394232
19567375.335641176
16144978.131977228
15892706.824884221
20095029.48283637
23805178.551067486
25119686.642288715
28296191.480828866
28376529.46660373
28231142.720548112
28389454.05409917
30387263.477005
25368188.667353097
24889226.159317393
21841664.414225977
22825867.91450052
24725474.260774553
24917750.57163392
25914389.21674197
23292481.343842827
21874913.192264985
18695390.198545665
16830915.885145374
21828129.035108387
21560210.045524865
19096342.32372279
16596649.142357506
17665197.37534194
16576780.411355034
16373354.00896015
16081449.903233204
15565910.43256552
13389235.713350315
12307229.99673046
8960235.939857753
8960235.939857753
8994536.742534379
8471555.973616567
9300174.598804865
9184577.00198581
9168047.936314572
10618223.025483822
9809365.585862732
11328234.890042748
8255601.414808227
8273962.372992355
12009943.7101062
11891039.111492554
12020725.96337539
11548175.307358239
11596931.582143588
12201959.50558018
11823446.882927796
8771565.922600167
9257518.762122959
8197286.57526205
8439212.997942189
8445401.568117645
7831821.141008711
7328158.649230757
7014873.820459925
7674981.607574345
22090341.58208356
5432966.090151852
4229429.854007622
3028457.2073696433
5983825.483245055
6364999.69430756
6282511.73353256
7756076.064548573
7716412.0770340655
2263535.0953210914
1701361.8139842893
1701361.8139842893
231181.02399458282
231181.02399458282
231179.0237525828
231179.0237525828
231179.0237525828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
231178.5237450828
246378.4519602468
246378.4519602468
246378.4519602468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
247109.6675688468
281457.06876134855
281457.06876134855
281457.06876134855
281457.06876134855
291478.1056570935
291478.1056570935
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
968531.6430912337
969910.2822616393
974777.877727844
1074755.9863067034
1374321.4435192384
1374321.4435192384
1374321.4435192384
1374321.4435192384
1374321.4435192384
1374321.4435192384
1371215.1548994377
1371215.1548994377
1572707.3351903714
2782691.3447288005
2782691.3447288005
2782691.3447288005
2782691.3447288005
2782691.3447288005
2782691.3447288005
2782691.3447288005
2782691.3447288005
2247159.184415012
2247159.184415012
2247159.184415012
2247159.184415012
2247159.184415012
2878576.335806602
3178736.4995967434
1970769.942381215
7547939.121451251
7595790.8380234875
1020307.0873571135
1020307.0873571135
1159320.696269615
420244.3650176672
420244.3650176672
420244.3650176672
758591.4630940504
420254.3321971109
432523.8361746862
1047800.5861746863
420244.3650176672
420244.3650176672
420545.0634133865
420545.0634133865
2423013.268228382
2423013.268228382
2905724.2624189486
2421115.9288494815
2421115.9288494815
2421415.2696836544
2421415.2696836544
2421410.2677336545
2432510.271074948
2432510.271074948
2431131.1316995425
428662.92688454705
428602.2387036165
428548.41460975545
638211.4110994943
638211.4110994943
638211.0482241818
3641250.112830024
688695.4067241817
688695.3066233817
718675.8598043537
807477.123715618
707264.6297156181
807764.7507749031
961302.1641817074
889618.2641817074
900508.276396658
940574.9647006512
1058909.100433936
1763039.7553877532
1702757.373284303
3061891.326877761
4272815.133624738
2250750.8653127947
136043.52010837797
42832.83206937799
42832.83206937799
42832.83206937799
42832.83206937799
48716.925276421236
23715.925276421232
23715.89527462123
23714.474122519314
22815.704199216332
22315.654199216333
22315.654199216333
22315.654199216333
22315.654199216333
22315.654199216333
22315.654199216333
22315.654199216333
22315.654199216333
23832.382469030475
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
