totalCollateralUSD
50886183.94397718
49424238.593861826
49499673.851918824
49559893.2294507
49111998.67247974
48676781.65420002
48597033.408577554
48446345.47436541
48406283.084728405
48040249.23260138
48038017.18251999
47848249.99389737
44355445.87815477
44694124.44808381
44676714.92743664
44192847.71598705
44072690.01061632
43856755.1050336
43868073.30425858
43822076.21170334
43363355.1851675
43373950.5318874
43467896.32503876
43325967.25276126
43271041.160175696
43263144.45021296
43418051.86268995
43130927.52446909
42880942.76417349
42861251.78907046
42699230.10569936
42690319.937060565
42194791.30904481
42166139.86584631
42162096.71282918
42150407.62257462
42129923.97036028
42177945.70520808
42179771.91291674
42031880.13498037
41613201.92051687
41635942.90688364
41604817.88655387
41593893.74795966
41920439.32954167
41787042.25676276
41742859.88003109
40391997.5323661
40271873.93015067
40855553.54326075
40819204.66970256
39911430.028207935
40198420.47465221
40177248.75169381
40426017.50791367
40421913.60241459
40413282.03978837
40419966.30720825
40354255.85334177
40355577.37074586
40305398.23749463
39713363.18416129
38624485.11611662
38602814.71308633
37785912.884006366
37779421.361670695
40488097.368851215
40489408.48082159
40489408.48082159
40391487.433073625
40412055.0034516
39807819.24423169
39815850.04411595
39507431.71038603
38562245.29524988
38544233.988702
38100478.63088119
37855132.48338157
37853747.695010476
37851887.11625857
37721625.2337692
37721625.2337692
37721625.2337692
37645153.90779976
37731086.49428357
37713424.98255995
37748728.42198438
37743989.6392517
37720499.321665406
37717996.660058975
37699293.11389526
37705369.30032008
37833540.044672176
38776838.944084
38874365.75107303
38615502.9740237
38597076.75094564
38597076.75094564
38594579.35327289
38633646.79314038
38525955.93532009
38506846.768017
38437044.96373139
37317326.19959593
37318634.60243026
37318579.96233128
34918343.441819936
34889620.16579635
35047260.86165104
37124941.62921284
46171858.773134395
46308483.74685968
46188898.344398536
46186674.00336073
46180995.793389894
46131302.893645845
47009735.68437804
45940623.59525502
45872656.3020912
45871420.72633995
45870093.25866284
34100293.4279811
34100293.4279811
25671432.206382845
25655792.837783642
25260856.052869003
25264313.055220578
23811539.630558223
22882905.238027405
21647941.42335954
21125413.939507104
20963630.156743377
21027983.404638592
21027983.404638592
21322679.72879696
21322679.72879696
20878975.351269886
18968880.290540002
18307559.802479494
18961217.000585496
19956917.46714682
18649013.095707946
18628243.293419015
18774933.68600724
18718224.279471733
17169478.27702458
15841832.990171684
15819627.795738887
15817782.835785365
15213395.831989653
15184547.928991474
15184547.928991474
15185024.997715283
15182706.340591567
15184188.67971475
15182867.162310665
14969812.747040479
14762305.305867
14762803.42790793
14762385.779376265
14762385.567053791
14843463.497706927
14840987.759809999
14840971.75240263
14810551.503746677
14817659.381105922
14809004.512518672
14805785.978769226
14818622.315974843
14818622.315974843
14818253.715061827
15040678.471343707
15040678.471343707
15023438.943095127
14736811.299755305
14015446.112731649
13954716.96826154
13954716.96826154
13954716.96826154
13954716.96826154
13954716.96826154
13954715.668410532
13922875.150698066
13963432.29217472
13714373.886285217
13698139.924963329
13698139.924963329
13721515.207235282
13583560.40400878
13558036.7743696
13483632.539115582
13483059.48281758
13483127.414030524
13483127.414030524
13456716.738510061
11653995.532736946
11653995.532736946
11608862.302702947
11597859.58042842
11598279.105545398
11611189.814280633
11558669.412749734
11560059.974033548
11558669.412749734
11550911.26426282
11331999.255813947
11346212.822575316
11284911.344555994
11283401.384650847
11283401.384650847
11164953.01615491
11114991.228978315
10939550.524705494
10939550.524705494
10940556.437338652
10940140.484505376
10922444.786468852
10319611.38682916
10314617.024169186
10260891.48391252
8585075.00071371
7622737.492402332
7622737.492402332
7609450.816994543
7265972.877053944
6901743.829492225
5114296.550363032
4852231.8480808865
4698483.2901907405
4154424.0606882814
4154921.7383143874
4155906.5240451884
4155906.5240451884
4155906.5240451884
4155906.1591735245
4155906.1591735245
3361804.5461202734
2001523.1535863085
1997277.7824540061
1996107.0751180062
2126674.343013389
2117944.2453581467
2069678.744027832
2069678.666347832
2034091.3422171995
1985627.9925654659
1985627.9925654659
1985516.2033409844
1984029.0980719444
1991153.831092791
1985457.905092596
1977366.8058203165
529468.3916201325
441809.03743676253
408266.1194867706
395174.3100056086
395173.0465238307
395172.8966638307
395172.8966638307
395172.8736853307
387252.77836087206
393974.35361582955
370229.7348801162
424477.21311490284
367190.80665253324
367190.80665253324
360263.50654651324
358823.295678059
293408.70221296843
340837.0354340369
340837.0354340369
339606.7027939605
338505.9422690373
338166.622465574
362228.992307662
330845.75078077684
330845.75078077684
262019.33930120815
262289.1722759552
263249.4035696717
291709.0987752998
290024.07629236305
310252.9634540169
290155.18248417217
255745.53209598456
255788.11228032524
262818.4199371859
262010.467536518
232492.63083889423
169208.4886759208
169208.4886759208
238622.49565661186
74545.32691562518
70064.78128148375
5406.76562986776
