mintAmount,openedAt,openTxhash,premiumEarned,strikePrice
16745.95148188,2022-07-01,0x2d7d2dd9c4c8213a508580ff4e3fd49f998dd836de6081992b356306c841f1ad,95.451923446716,1250.0
15848.12566351,2022-06-24,0xe96bd4f94fbf352337a617ddce6925270bcd92e6c9709b81eb94b05c3d1bcd7b,85.5957267086175,1350.0
15920.25231669,2022-06-17,0x977d027e2e2fa2418274f121a07aaba7fdb873fc53229631e5f9f2921d46a298,91.631,1350.0
19309.61361729,2022-06-10,0x238a0906ca667d903d40dc84545219fe33c56c1622cf1bcce8b4984c2dcc2716,61.88731164341445,2050.0
18806.82299768,2022-06-03,0x3a22f1d272a0cf5626e9c942eb3bcad4da04833314035c7c62bf5e54abe548b8,92.3415009186088,2000.0
19376.89022706,2022-05-27,0xb5453270aaf6e78550af7d4935cc71bc42da29dc14806b86ad1b60efa73ba1b5,49.03723301630416,2100.0
19967.8561495,2022-05-20,0x0521e8d9e3a808317d5e1da4847d4f221021664b2b24d27b44fa4826d10daabd,91.25310280289357,2300.0
19178.57950724,2022-05-13,0x920114ffa43c1f0049759b8defcdee848805e937e01c0dc024b791075c8cfef9,78.86231893377989,2500.0
21877.40010533,2022-05-06,0x7b095e85366056bb3a0fd6e9997de3ff0896030618c7c70f173cb1e3f3e3b963,76.570900368655,3000.0
20876.03615311,2022-04-29,0x330db87165ef5a39e37dc50fce2d1b04b0c1187c03626a3c0a062d74a41b314a,60.38840423835036,3200.0
19587.65111783,2022-04-22,0xdc8843fd77881748dd18679106cbc2e206655e6955595d1cfd579d1c5c47e0b3,74.64853841005014,3300.0
17256.97331712,2022-04-15,0x69c40e9ecc0a41251fbec5b69d110ebc498693486905b112808aa88492aa89f9,34.92811399387864,3400.0
15372.44385678,2022-04-08,0xc01dff2a3c2c33c074e3315b60c45f3c392b265612c3e2bb92d84ce1bc24132c,63.38058602153937,3600.0
13963.17631989,2022-04-01,0x67467440f69c6e7753b531d6c4996593ba95a690f80d7df38eed8ea1c7d40b0c,44.682164223648,3700.0
13102.07088062,2022-03-25,0x1c12f9c97d6d5192da978d65262e1f17a68256040da8918d4be89712d96a1739,49.787869346356,3500.0
13034.15317102,2022-03-18,0xdd6d28e81687c554d1d8b6b854e6d0636c5405a8fe3aa0a64a205bead656b253,47.09239540691084,3200.0
11142.06535297,2022-03-11,0x9c2727f81dd1b269169f041512fcb31d6ca681c36ed6952906e9e88aa0cd22fe,44.56826141188,3000.0
8009.76981915,2022-03-04,0x724ffc99b2b98f3096396bd57bf6537f18aecbaf8295731a60c4efcebc355b53,49.19600622928397,3100.0
6687.19931772,2022-02-25,0xd0288c639f2576b200385986224c8c2618077a3b407367ef7af812bfec6a1ea9,32.098556725056,3000.0
6422.60511654,2022-02-18,0x7be1d200e70ed0f413d7be830900420da9e118564a03f2094417bed903febdce,21.194596884582,3300.0
6456.54098493,2022-02-11,0x56f23afee147fe31a0b0a160b18e043d55490fed2f7c8d9b98a9e6ca75bce5df,23.243547545748,3500.0
6738.25918777,2022-02-04,0xc45714ee2f2352285d310285e3a3c0ddf18817ecb117c3ed90f06295f131200f,21.562429400864,3200.0
7846.31468196,2022-01-28,0x492535e6d9ffd35c37b7889ad41ec1e1df2a48a8c8ad03b2183a3668eecd5549,23.774333486362575,2800.0
8680.66344299,2022-01-21,0x4a2d26c1bfa77a4794a9c748695c1e279b559fc2893256c4a44b0ed85ef99a4a,18.229393230293024,3300.0
9180.03651681,2022-01-14,0x3e2bc7f2256a9153aed984cf5a47bf854e346ad008451b77417a639889e1e0d9,23.86809494372987,3700.0
8296.69603384,2022-01-07,0x28722827ec43352cd6c23ba39e9ba0f28ac5271de9202121722ded70275a9651,29.868105721824,3700.0
9227.75480695,2021-12-31,0x6fc08319b9df2815dc4bcc14ce5e099b1948fda8639574515d4e365a1f4ec3e8,28.989902,4400.0
6011.94013195,2021-12-24,0x025e29a08d0eeae445c808cb7d9ddc7bffa12051d41528ce777a2c1f42df3d67,32.46447671253,4700.0
3014.09667288,2021-12-17,0xa6326f6e2b11ba0ab0bf5be2cf0789ff739d8047358f7f61ba162485aee8ae16,15.911396,4500.0
1650.1531996,2021-12-10,0x09c2a231f302d7f549f83c1992a8da29368d1d8e2dd66ae482dcd49dcba5de99,9.900919197639604,4800.0
952.04669276,2021-12-03,0x956aa286b501e6cd501b7f4e831dfd01b7da73b98ca5f68f7dfd95643425ddc8,1.21856,5500.0
734.57006313,2021-11-26,0xfe9e19f9fe6fd94ebb1215617b791c5232fd5cc049c9eca58387b9cbd4daa042,1.54245,4900.0
0.57768473,2021-11-24,0x8f5c84fc7b8406541ceeebdb6a4a218a93f93b738bf569468915768ec1fbafdc,0.00155952,4600.0
