totalBalance
1726.756452254713
1776.3092956246455
1773.8816083465122
1878.8402176122845
2035.9427768948783
3635.092238076562
6944.411342075399
7150.685939550113
7150.616360126539
7119.649577087214
7114.373420223868
7105.603949904394
7102.440665255951
7093.686324186048
7113.7659995614285
7232.1575940513385
6389.033579778333
6352.217035198935
8296.72685261776
8286.458305160904
8374.451474461548
8358.951506477235
8334.987053454379
8321.47668043686
8386.743409212928
8168.722589068438
8134.453878497652
19094.276339369233
19348.343387444493
21029.575980151414
21032.39387818237
30132.95740748362
30475.021723596637
28748.76685046962
27591.193232732257
27239.853039583984
27280.69216406327
28795.13828984055
31006.381128569647
34147.157896186545
33950.54374279691
33944.329890980975
34000.34185166476
33923.84071179423
34907.767178639
34538.85410944284
34172.23828506902
34274.99868941091
34334.41550450123
36851.342960109774
36531.184642547225
30725.9255128783
30102.485175940736
29976.817281549178
28242.63154986831
27733.426494569678
24849.600657621704
24346.473576357006
23118.64752364363
19798.734452701414
18970.770961600032
17160.93213324098
15948.633396384726
15563.2871027983
13272.895726662191
14196.69841537989
14258.556783809252
13866.023634747247
14539.702064462477
18126.934301447505
18191.036723027617
16431.062980598726
8744.492259653085
8350.35131522073
8387.575018894346
7862.225460913276
5379.996827789961
6148.973788155405
6154.643802812969
6786.6386519294165
7599.289991612286
7699.261664845056
7641.7002097681725
6886.860391209528
6327.689420647775
9213.475700586314
10796.768233316427
10592.307814690932
10476.270528134057
10829.933318378475
10010.30370603722
9515.469310234887
8789.576352111764
8519.986238239338
2641.4097894580277
2777.438368650797
3910.4270480258197
3554.914644935555
3536.9271735136085
3252.3675545142955
2016.0716830054996
