datetime,totalValueLockedUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,borrowerStableRate,borrowerVariableRate,lenderVariableRate,market,dailyDepositUSD,dailyWithdrawUSD,inputTokenPriceUSD,blockNumber,maximumLTV,totalCollateralBalanceUSD
2023-06-27,59400592.81339306,516534.1605747102,59400592.81339306,9.135267602955093,0.1352676029550919,0.0009998180837893,Aave Ethereum rETH,193654.16840980455,22594.25007678049,2044.41276947,17572441,67.0,770946.5083204629
2023-06-26,57670918.79648585,540996.6125274304,57670918.79648585,9.145922778125527,0.145922778125528,0.0011635353385387,Aave Ethereum rETH,32920.648588937394,0.0,1990.68005759,17566545,67.0,807457.6306379559
2023-06-25,59770354.55098829,519716.25295501103,59770354.55098829,9.135258910160594,0.1352589101605974,0.0009996895839316,Aave Ethereum rETH,124092.81371226576,0.0,2064.30511877,17556129,67.0,775695.8999328522
2023-06-24,58719922.359743595,1527736.5440939476,58719922.359743595,9.40471419150014,0.4047141915001392,0.008950149018088,Aave Ethereum rETH,0.0,0.0,2032.24496758,17547867,67.0,2280203.7971551456
2023-06-23,58982522.687597886,2044920.701025752,58982522.687597886,9.539310133182418,0.5393101331824207,0.0158931711508021,Aave Ethereum rETH,29427.605888797163,473210.95512036834,2041.33369694,17544664,67.0,3052120.4492921666
2023-06-22,58616408.585454546,2016878.2122321487,58616408.585454546,9.535236782014543,0.5352367820145445,0.0156539989863059,Aave Ethereum rETH,8056.814137965842,0.0,2013.36671274,17538354,67.0,3010265.988406192
2023-06-21,59169040.16955302,1527850.8186827162,59169040.16955302,9.401672349554977,0.4016723495549778,0.0088161155316941,Aave Ethereum rETH,104682.32172671148,58464.11391153165,2032.62855447,17529317,67.0,2280374.35624286
2023-06-20,55848297.172754735,1154953.38854832,55848297.172754735,9.321691837669075,0.3216918376690775,0.0056547509566803,Aave Ethereum rETH,723020.8826268277,0.0,1920.10301202,17524102,67.0,1723811.0276840595
2023-06-19,52939431.37747481,464135.0571463373,52939431.37747481,9.136379928267138,0.1363799282671385,0.0010163289927232,Aave Ethereum rETH,19357.47246352917,0.0,1843.97894513,17515983,67.0,692738.89126319
2023-06-18,53736296.99977478,465674.1827827679,53736296.99977478,9.134803070568465,0.1348030705684643,0.0009929627781096,Aave Ethereum rETH,1291004.063645388,7889.062324823951,1872.41841265,17508166,67.0,695036.0937056238
2023-06-17,51958314.14979283,461361.7873157344,51958314.14979283,9.138124884076818,0.1381248840768192,0.0010425028539246,Aave Ethereum rETH,1169426.1272502053,161232.27147250343,1855.08491695,17501926,67.0,688599.6825607975
2023-06-16,50660734.80608868,458687.5182372106,50660734.80608868,9.140841550035985,0.1408415500359842,0.0010839144139751,Aave Ethereum rETH,501478.7178303288,4483874.049740368,1844.34093806,17495801,67.0,684608.2361749412
2023-06-15,52404681.83028923,2024449.4744489207,52404681.83028923,9.600927777930032,0.6009277779300334,0.0197323113307332,Aave Ethereum rETH,369629.26882322016,6619.800991903156,1765.18242618,17486068,67.0,3021566.3797745085
2023-06-14,52315414.89065242,2031080.139043321,52315414.89065242,9.603924767497357,0.6039247674973556,0.0199296228906787,Aave Ethereum rETH,128685.89506961202,32636.581968215807,1774.47677532,17480990,67.0,3031462.8940945086
2023-06-13,55162699.734527856,2145254.8107822286,55162699.734527856,9.604949155359632,0.6049491553596338,0.0199972901883076,Aave Ethereum rETH,567038.7249300964,1877.564207950988,1874.26229802,17472856,67.0,3201872.851913774
2023-06-12,54514062.19954154,2141340.3368876446,54514062.19954154,9.611029876662938,0.6110298766629387,0.0204013210916904,Aave Ethereum rETH,14909.401054680831,99129.54027209568,1871.48813963,17467296,67.0,3196030.3535636486
2023-06-11,55463139.58034952,2175206.6217816263,55463139.58034952,9.610072442484796,0.6100724424847965,0.0203374367561225,Aave Ethereum rETH,50752.337348306406,1838.9263668417193,1901.12199945,17459382,67.0,3246577.047435263
2023-06-10,54618410.02342542,2143951.2628912968,54618410.02342542,9.610606238685737,0.6106062386857362,0.020373041694449,Aave Ethereum rETH,812677.0936240144,461523.1309861573,1873.83502422,17452573,67.0,3199927.258046712
2023-06-09,57090350.66816565,2255911.055487531,57090350.66816565,9.614673776474957,0.6146737764749554,0.0206453747419127,Aave Ethereum rETH,14066.495477520992,57811.15269094033,1971.72127066,17445700,67.0,3367031.4261007924
2023-06-08,57095510.79996272,2230681.859340116,57095510.79996272,9.607744696027966,0.6077446960279665,0.0201825368497033,Aave Ethereum rETH,9851.9925749,0.0,1970.39851498,17432212,67.0,3329375.9094628594
2023-06-07,56910273.752124175,2223826.3316450925,56910273.752124175,9.607848991807893,0.6078489918078929,0.0201894645417166,Aave Ethereum rETH,7.8573795938,12036.229379037148,1964.34489845,17431780,67.0,3319143.778574765
2023-06-06,58513271.79158216,2285953.9749382203,58513271.79158216,9.607713088249708,0.6077130882497088,0.0201804375847821,Aave Ethereum rETH,33413.55629573877,35650.111917754504,2019.25825448,17424418,67.0,3411871.604385404
2023-06-05,56195097.752269894,2393149.7098429813,56195097.752269894,9.662455556015031,0.6624555560150303,0.0239798738019154,Aave Ethereum rETH,51732.331821333726,44549.199656782584,1939.22222701,17417599,67.0,3571865.2385716136
2023-06-04,58897539.95510044,2508431.300075345,58897539.95510044,9.662506915994127,0.6625069159941288,0.0239835922507957,Aave Ethereum rETH,273096.9022383832,144970.4694204819,2032.67448834,17410496,67.0,3743927.313545292
2023-06-03,58688892.92760212,2504898.819968819,58688892.92760212,9.66392600836474,0.6639260083647398,0.02408644818615,Aave Ethereum rETH,1115185.5591746091,1065796.8500608723,2029.84911867,17403367,67.0,3738654.9551773425
2023-06-02,59147909.34938217,683282.5988467116,59147909.34938217,9.17969930020925,0.1796993002092518,0.0017645183178005,Aave Ethereum rETH,3317419.397748975,73050.09690739095,2047.43394783,17395502,67.0,1019824.774398077
2023-06-01,54907959.21814675,671489.1385308892,54907959.21814675,9.190234425964913,0.1902344259649146,0.0019774778334988,Aave Ethereum rETH,1052300.3603508505,0.0,2012.10701061,17387379,67.0,1002222.5948222227
2023-05-31,53562307.73980384,667923.6603493766,53562307.73980384,9.193978220802006,0.1939782208020049,0.0020560768472369,Aave Ethereum rETH,13892647.23786697,347126.3252099616,2001.43178143,17381555,67.0,996900.9855960845
2023-05-30,40944020.66223188,589963.2698594431,40944020.66223188,9.224140268374189,0.2241402683741875,0.0027451948449102,Aave Ethereum rETH,2163.85290420698,0.0,2047.28374744,17369107,67.0,880542.1938200643
2023-05-29,40834312.13165448,588411.381286398,40834312.13165448,9.224151280976313,0.2241512809763119,0.0027454646088529,Aave Ethereum rETH,9953.980132671828,13740.239098127788,2041.90610646,17364746,67.0,878225.9422185045
2023-05-28,39474652.93919531,568763.0727473026,39474652.93919531,9.22412922083532,0.2241292208353197,0.0027449242384764,Aave Ethereum rETH,1969.4411420874565,1980.129267279396,1973.73317563,17358476,67.0,848900.1085780635
2023-05-27,39168696.34287609,564350.6140533678,39168696.34287609,9.22412757984204,0.2241275798420397,0.0027448840439339,Aave Ethereum rETH,81019.41381526142,47111.85017960559,1958.43530419,17349984,67.0,842314.3493333848
2023-05-26,39245363.16758968,565353.2624334613,39245363.16758968,9.224087158721765,0.224087158721766,0.0027438940606111,Aave Ethereum rETH,406946.36372312024,259564.69014281448,1963.96573333,17346222,67.0,843810.8394529272
2023-05-25,38125864.6579396,548786.37322984,38125864.6579396,9.223907708907932,0.2239077089079331,0.0027395011794947,Aave Ethereum rETH,330739.34519527806,2790.315216756805,1906.43317511,17334864,67.0,819084.1391490148
2023-05-24,38226652.42151146,547308.6445125305,38226652.42151146,9.222716026944733,0.2227160269447318,0.0027104184231004,Aave Ethereum rETH,628453.142583283,1986.472958608941,1927.94023049,17331870,67.0,816878.5738992994
2023-05-23,38696995.00726002,564456.9241373219,38696995.00726002,9.226902352252099,0.2269023522520996,0.0028132698753582,Aave Ethereum rETH,967903.2575232001,1992.694437746794,1983.87307139,17324882,67.0,842473.0211004803
2023-05-22,37033345.31204667,549182.1213859121,37033345.31204667,9.230679438401012,0.2306794384010126,0.0029077105375193,Aave Ethereum rETH,42805.63553114172,3892.6153713423328,1947.13158547,17316226,67.0,819674.8080386748
2023-05-21,36750817.73690152,514422.084830002,36750817.73690152,9.217739911674666,0.2177399116746665,0.0025906544206507,Aave Ethereum rETH,156531.75504480075,32881.52161025762,1934.31445742,17310630,67.0,767794.1564626895
2023-05-20,36895214.68096478,557138.2768703991,36895214.68096478,9.234897505274189,0.2348975052741877,0.0030150200755563,Aave Ethereum rETH,5110790.749111073,1941.6789953288085,1948.41421121,17303921,67.0,831549.6669707451
2023-05-19,31680230.543535806,555290.4393544673,31680230.543535806,9.272657412079171,0.2726574120791717,0.0040622628026221,Aave Ethereum rETH,31483.34056867573,0.0,1941.96640428,17296807,67.0,828791.7005290558
2023-05-18,31189040.917075235,547222.6398161796,31189040.917075235,9.272927622723618,0.2729276227236179,0.0040703184102041,Aave Ethereum rETH,131396.73132321172,4989.288353643811,1913.76876802,17288308,67.0,816750.2086808651
2023-05-17,31806577.226471245,603444.7746748024,31806577.226471245,9.295125040318116,0.295125040318116,0.0047593267077442,Aave Ethereum rETH,56274.75394628801,2150.3285576538415,1959.49172343,17281442,67.0,900663.8427982127
2023-05-16,31657316.20740608,562564.5718008257,31657316.20740608,9.276429099534129,0.2764290995341304,0.0041754272148555,Aave Ethereum rETH,194414.20067650673,586091.632719,1953.63877573,17273923,67.0,839648.6146280981
2023-05-15,32223425.868980408,565641.8041918895,32223425.868980408,9.273058230685587,0.2730582306855892,0.0040742149977883,Aave Ethereum rETH,60658.30501558362,1955.3886892133507,1964.34003849,17266756,67.0,844241.498793865
2023-05-14,31550744.563848633,554712.8441817488,31550744.563848633,9.273491668196208,0.2734916681962077,0.0040871596298678,Aave Ethereum rETH,4647816.232430016,0.0,1926.85238417,17260991,67.0,827929.6181817146
2023-05-13,26904278.416059934,554700.249943209,26904278.416059934,9.320717391326479,0.3207173913264782,0.0056205448929239,Aave Ethereum rETH,126959.39910050172,3618.2998500809167,1926.82719413,17253179,67.0,827910.8208107597
2023-05-12,26818813.07522221,555481.8943193207,26818813.07522221,9.322192823169239,0.3221928231692388,0.0056723774789893,Aave Ethereum rETH,1614383.4351112247,0.0,1929.55674689,17247177,67.0,829077.4542079413
2023-05-11,25572541.95672004,564260.0666290264,25572541.95672004,9.343234468787829,0.3432344687878279,0.0064374695665363,Aave Ethereum rETH,1964.07454068,0.0,1960.07532254,17240410,67.0,842179.20392392
2023-05-10,25830491.283270333,368034.0001397043,25830491.283270333,9.221636232167711,0.2216362321677099,0.0026842002748762,Aave Ethereum rETH,3228503.8916664645,3093649.9936435698,1979.9984008,17232003,67.0,549304.4778204542
2023-05-09,25629253.804572463,367244.34796537645,25629253.804572463,9.222897217515929,0.2228972175159272,0.0027148303375644,Aave Ethereum rETH,551292.51910023,0.0,1975.76255912,17224619,67.0,548125.8924856364
2023-05-08,25238446.341197208,369591.676784404,25238446.341197208,9.22779545825371,0.2277954582537098,0.0028354599759127,Aave Ethereum rETH,9291.55792194541,0.0,1988.40688473,17215578,67.0,551629.3683349313
2023-05-07,26104035.40734304,382406.1993180497,26104035.40734304,9.2278781968809,0.2278781968808997,0.0028375201106766,Aave Ethereum rETH,596122.0800539292,0.0,2057.35972904,17209717,67.0,570755.5213702234
2023-05-06,26128614.238584787,391707.8249270021,26128614.238584787,9.23320152123772,0.2332015212377197,0.0029716397409503,Aave Ethereum rETH,0.0,4214.84616202,2107.42308101,17199015,67.0,584638.5446671674
2023-05-05,26345730.843233492,394898.5006053892,26345730.843233492,9.233163595821196,0.2331635958211954,0.0029706732677462,Aave Ethereum rETH,97829.51904853631,0.0,2124.59210024,17197500,67.0,589400.7471722227
2023-05-04,24729393.85744219,652582.9370753389,24729393.85744219,9.410494676067785,0.4104946760677841,0.0092076426782997,Aave Ethereum rETH,61916.841204777986,0.0,2001.74696336,17190684,67.0,974004.3836945357
2023-05-03,24953099.212847427,651945.2401482725,24953099.212847427,9.406417058209891,0.4064170582098926,0.0090256243772177,Aave Ethereum rETH,134263.21844132608,0.0,2024.65246436,17182940,67.0,973052.5972362277
2023-05-02,24374851.081371717,640304.1239191985,24374851.081371717,9.408629440135895,0.4086294401358976,0.0091241560571085,Aave Ethereum rETH,0.0,3371.1490679956983,1988.5277042,17174197,67.0,955677.7968943261
2023-05-01,23901392.851808816,822804.2492799219,23901392.851808816,9.535499001456396,0.535499001456395,0.0156693409377864,Aave Ethereum rETH,18794.198893342284,119966.80118693905,1949.62860241,17168832,67.0,1228066.0437013758
2023-04-30,25059925.374739327,859012.9319032573,25059925.374739327,9.533218651424532,0.5332186514245317,0.0155361735445466,Aave Ethereum rETH,13006.851833745084,0.0,2035.47298043,17161457,67.0,1282108.8535869513
2023-04-29,25038151.478104245,1098908.9787033175,25038151.478104245,9.68272355044174,0.68272355044174,0.0254696611743391,Aave Ethereum rETH,62978.157191689425,13132.262377901687,2034.76333337,17154206,67.0,1640162.654781071
2023-04-28,24888181.04920676,1094494.627204951,24888181.04920676,9.684078518497996,0.684078518497995,0.0255708582782046,Aave Ethereum rETH,250563.82986767168,20721.246311356248,2026.62622956,17147351,67.0,1633574.0704551507
2023-04-27,24802960.7682651,1100835.5762929667,24802960.7682651,9.69040436127405,0.6904043612740506,0.026045964948619,Aave Ethereum rETH,159096.21912930204,114797.44740419704,2038.40259739,17140885,67.0,1643038.173571592
2023-04-26,24112240.99296816,1072135.8287604323,24112240.99296816,9.691666731901256,0.6916667319012554,0.0261412995738933,Aave Ethereum rETH,1781958.7967689396,0.0,1985.30005862,17133198,67.0,1600202.7294931826
2023-04-25,22409507.653864972,1189509.2518274083,22409507.653864972,9.825695980449316,0.8256959804493174,0.0372540712056837,Aave Ethereum rETH,3984333.711498573,0.0,1986.48386372,17125938,67.0,1775386.9430259827
2023-04-24,18125397.158035204,1173603.8871634812,18125397.158035204,10.00720666899094,1.0072066689909416,0.0554332810468406,Aave Ethereum rETH,401624.1583024631,318734.6265203838,1959.97478102,17118866,67.0,1751647.5927813153
2023-04-23,18118334.92484347,1131180.2783653005,18118334.92484347,9.971176682018653,0.9711766820186514,0.0515382766420014,Aave Ethereum rETH,2111.2127193109345,0.0,1968.04813529,17111066,67.0,1688328.773679553
2023-04-22,18407583.67355734,1679275.6419231256,18407583.67355734,10.419090340970516,1.419090340970515,0.1100407362724569,Aave Ethereum rETH,106977.4265436734,276732.969098976,1999.70323883,17104374,67.0,2506381.555109143
2023-04-21,18260510.937392578,1571957.2288466748,18260510.937392578,10.339099547463938,1.339099547463938,0.0979848937488475,Aave Ethereum rETH,508909.9558190486,104525.90514734694,1965.33154621,17097601,67.0,2346204.8191741416
2023-04-20,19143982.657004435,2904220.826558748,19143982.657004435,11.359825728333412,2.359825728333411,0.3042939116499857,Aave Ethereum rETH,38744.74796411751,201.7024494004124,2104.82624457,17091029,67.0,4334657.950087683
2023-04-19,19182202.862370748,3114788.4876662428,19182202.862370748,11.525882700280192,2.525882700280192,0.3486259866367634,Aave Ethereum rETH,156492.33477292713,0.0,2113.30535748,17083135,67.0,4648938.041292899
2023-04-18,20082944.67212811,3319691.8724335544,20082944.67212811,11.571308122790144,2.571308122790143,0.3612781056199875,Aave Ethereum rETH,4484.139523014275,56852.60692709364,2230.7301442,17076665,67.0,4954763.988706797
2023-04-17,19924211.740409784,2064124.1841658736,19924211.740409784,10.611532320291097,1.6115323202910983,0.1419094900569464,Aave Ethereum rETH,4127.8941336039,0.0,2207.43001797,17067619,67.0,3080782.364426677
2023-04-16,20249782.618009944,1705535.2081675213,20249782.618009944,10.310161618330678,1.3101616183306783,0.093795746543025,Aave Ethereum rETH,50559.009686861755,223.90121673835495,2243.97129054,17061676,67.0,2545574.9375634645
2023-04-15,20052920.23043307,2290220.364699326,20052920.23043307,10.776578700892328,1.7765787008923286,0.1724655277539407,Aave Ethereum rETH,485150.34735823696,0.0,2227.73029974,17055396,67.0,3418239.3502975013
2023-04-14,19612807.80416812,2230654.0901577724,19612807.80416812,10.769203233574672,1.7692032335746732,0.1710365187495483,Aave Ethereum rETH,114229.25195342924,4242.475689736366,2232.91781356,17046037,67.0,3329334.4629220483
2023-04-13,18648946.64303197,2079451.877000295,18648946.64303197,10.734515478551367,1.7345154785513688,0.1643954370129091,Aave Ethereum rETH,66784.4851740913,2002.712494590676,2135.06726452,17041720,67.0,3103659.517910888
2023-04-12,17858129.759324986,1720973.270234939,17858129.759324986,10.499070420955261,1.4990704209552628,0.1227940912244276,Aave Ethereum rETH,343413.73301243625,166237.37714700823,2051.85507328,17035096,67.0,2568616.8212461774
2023-04-11,17488898.648423683,1702815.592513208,17488898.648423683,10.51457002328381,1.51457002328381,0.1253464715645635,Aave Ethereum rETH,0.0,0.0,2030.31271802,17026145,67.0,2541515.8097212063
2023-04-10,17474385.682478607,1760117.661150596,17474385.682478607,10.566838355985974,1.566838355985974,0.1341472544177468,Aave Ethereum rETH,721503.8361070513,0.0,2028.63347454,17020858,67.0,2627041.2852993975
2023-04-09,16172179.768712213,1700530.4469729103,16172179.768712213,10.63568871352616,1.63568871352616,0.1461957385129286,Aave Ethereum rETH,192.49627106218023,0.0,1959.16551342,17010650,67.0,2538105.144735687
2023-04-08,16444890.896862624,1729166.8439696196,16444890.896862624,10.635652226892494,1.6356522268924945,0.1461892163295613,Aave Ethereum rETH,13914.678651472428,5.968318738415252,1992.23317722,17004641,67.0,2580846.0357755516
2023-04-07,16309544.05056629,1475068.0100071707,16309544.05056629,10.40687520883162,1.4068752088316212,0.1081544898369385,Aave Ethereum rETH,1982.405877711132,0.0,1977.52093679,16996112,67.0,2201594.044786822
2023-04-06,16476184.026998095,1490282.4685443141,16476184.026998095,10.407007223147252,1.407007223147252,0.1081747881700881,Aave Ethereum rETH,937761.89792315,1301.216543366719,1997.97667755,16992908,67.0,2224302.191857185
2023-04-05,15834245.916226083,1233735.739406509,15834245.916226083,10.212018387783525,1.2120183877835244,0.0802697327020651,Aave Ethereum rETH,12236.737474610716,0.0,2036.27772753,16984892,67.0,1841396.6259798643
2023-04-04,15463630.377293352,1217700.436975726,15463630.377293352,10.224936572970988,1.224936572970989,0.0819899464263187,Aave Ethereum rETH,109262.11284735773,19934.215307499104,1990.158665,16978553,67.0,1817463.3387697402
2023-04-03,14852509.417377796,1176261.36370897,14852509.417377796,10.231937747912308,1.231937747912308,0.0829298585906718,Aave Ethereum rETH,4312.820705308214,35964.2500153076,1922.63278424,16971613,67.0,1755613.9756850298
2023-04-02,14743512.945456415,1152618.249322828,14743512.945456415,10.216100500330104,1.2161005003301053,0.0808113447557783,Aave Ethereum rETH,3286.265177928284,138521.09110594183,1904.4757258,16964100,67.0,1720325.745257952
2023-04-01,15151834.428824198,1173909.0489073524,15151834.428824198,10.205186732477587,1.205186732477588,0.0793673872147932,Aave Ethereum rETH,25672.68430052468,535579.6285347369,1939.74481058,16957702,67.0,1752103.0580706752
2023-03-31,15709674.927582482,1235979.9006890738,15709674.927582482,10.223853712516721,1.2238537125167228,0.0818450500625242,Aave Ethereum rETH,708297.8342980401,191843.0568510437,1945.84534719,16950471,67.0,1844746.1204314535
2023-03-30,14951300.488762213,1139173.457046365,14951300.488762213,10.185212638477802,1.1852126384778023,0.0767584059844106,Aave Ethereum rETH,0.0,0.0,1914.05878569,16943434,67.0,1700258.8911139774
2023-03-29,14862264.793817263,475963.8382108545,14862264.793817263,9.498166346689278,0.4981663466892782,0.0135607019546366,Aave Ethereum rETH,1245.1081249779609,0.0,1902.66136225,16930608,67.0,710393.7883744098
2023-03-28,14710552.874123933,471143.31532643334,14710552.874123933,9.498206589109225,0.4982065891092263,0.0135628929396689,Aave Ethereum rETH,9925.263290453144,0.0,1883.39720464,16928987,67.0,703198.9780991542
2023-03-27,14205474.457058655,444348.96541244414,14205474.457058655,9.486579586803458,0.4865795868034579,0.0129372261524839,Aave Ethereum rETH,12476.92656482374,0.0,1819.96187466,16921976,67.0,663207.4110633495
2023-03-26,14694430.407303607,356398.8039086617,14694430.407303607,9.377284491718378,0.3772844917183782,0.0077780603274117,Aave Ethereum rETH,24312.85472374872,713.6149259730169,1884.20395328,16914573,67.0,531938.51329651
2023-03-25,14591092.849177163,354458.6954520973,14591092.849177163,9.377888178718669,0.3778881787186678,0.0078029713461224,Aave Ethereum rETH,638.3914432958189,0.0,1873.97100706,16905761,67.0,529042.829032981
2023-03-24,14717067.424496729,357530.42046552675,14717067.424496729,9.377900295744464,0.3779002957444633,0.0078034717604051,Aave Ethereum rETH,446.0860387013616,0.0,1890.23357266,16897465,67.0,533627.4932321295
2023-03-23,15157991.941925593,368255.0095661064,15157991.941925593,9.377908475775808,0.377908475775808,0.0078038095920246,Aave Ethereum rETH,6356.910242729746,135190.31055315156,1946.95082882,16893611,67.0,549634.3426359798
2023-03-22,14940023.166817995,2144865.4377219146,14940023.166817995,11.233207415135368,2.2332074151353676,0.2725156964033518,Aave Ethereum rETH,191.201611527,6047.307610683833,1902.96970886,16882118,67.0,3201291.69809241
2023-03-21,14989730.494189188,2004278.0512364253,14989730.494189188,11.079910657102433,2.0799106571024333,0.2363865486620808,Aave Ethereum rETH,3238349.801397964,0.0,1908.55927589,16878692,67.0,2991459.7779648136
2023-03-20,11551653.629747724,2150610.658863885,11551653.629747724,11.89599465723712,2.8959946572371207,0.4582778976343322,Aave Ethereum rETH,521145.5376861498,0.0,1871.69443123,16870341,67.0,3209866.6550207236
2023-03-19,11343692.035533711,2307197.1315424,11343692.035533711,12.163814325338624,3.163814325338625,0.5469597592994065,Aave Ethereum rETH,5695.435495037915,0.0,1924.33345867,16865024,67.0,3443577.808272239
2023-03-18,11197826.525161073,2278516.325830487,11197826.525161073,12.165193897229749,3.165193897229747,0.5474368636715166,Aave Ethereum rETH,4911157.898344554,7028.502937348525,1900.58498247,16857596,67.0,3400770.6355678914
2023-03-17,6066451.788897566,2159137.502203116,6066451.788897566,14.536410973334071,5.536410973334074,1.674904467587519,Aave Ethereum rETH,3716840.600534813,11217.65803362,1827.2950948,16849272,67.0,3222593.2868703227
2023-03-16,2338302.81569443,760205.2018576337,2338302.81569443,14.057212914656471,5.057212914656472,1.3975130632206196,Aave Ethereum rETH,152629.30687286513,0.0,1788.68602918,16843783,67.0,1134634.629638259
2023-03-15,2144678.50657463,649410.2229815444,2144678.50657463,13.710207692063914,4.710207692063914,1.212309516022802,Aave Ethereum rETH,787308.0430130345,16203.6178866231,1757.49652511,16835822,67.0,969268.9895246932
2023-03-14,1409581.0435210648,487441.9465730496,1409581.0435210648,14.37919810634849,5.379198106348491,1.5811332703226813,Aave Ethereum rETH,59260.30531559664,3399.649364785738,1808.86509865,16829384,67.0,727525.2933926113
2023-03-13,1339657.3977162936,83435.19223960285,1339657.3977162936,9.968815126028048,0.9688151260280476,0.0512879358958477,Aave Ethereum rETH,22970.34327250987,504641.0930391632,1790.2579524,16822129,67.0,124530.13767104903
2023-03-12,1679206.3368111895,76884.03323911103,1679206.3368111895,9.712225599252816,0.7122255992528161,0.0277184255526243,Aave Ethereum rETH,86390.58951973525,1273218.7254497823,1649.72513897,16814768,67.0,114752.28841658363
2023-03-11,2700230.6446848935,60064.04931576347,2700230.6446848935,9.346018457620483,0.3460184576204846,0.0065423222396968,Aave Ethereum rETH,461386.5822413208,1523.3540386887487,1555.91509072,16807213,67.0,89647.83479964697
2023-03-10,2187553.3048366476,920.89153025839,2187553.3048366476,9.006548402337877,0.006548402337877,2.3431716773e-06,Aave Ethereum rETH,742.7581149683648,149561.2411212962,1525.56198536,16801005,67.0,1374.4649705349104
2023-03-09,2358563.363940522,927.4541742313091,2358563.363940522,9.00611688446433,0.0061168844643304,2.0445321997e-06,Aave Ethereum rETH,54563.391280191776,0.0,1536.43404543,16794017,67.0,1384.2599615392674
2023-03-08,2475474.329232357,996.4794251602397,2475474.329232357,9.00626174346026,0.0062617434602617,2.1425153456e-06,Aave Ethereum rETH,63448.258213136774,0.0,1650.78258828,16785305,67.0,1487.2827241197606
2023-03-07,2417111.339891775,998.568456234899,2417111.339891775,9.006426382106596,0.0064263821065974,2.25666186e-06,Aave Ethereum rETH,1279319.5247201265,1393.5745020123882,1654.24353459,16779766,67.0,1490.4006809476105
2023-03-06,1146492.1636740223,112582.27328296284,1146492.1636740223,10.527510543378028,1.527510543378028,0.1274975480000175,Aave Ethereum rETH,8016.642105455097,0.0,1665.29228652,16771721,67.0,168033.24370591468
2023-03-05,1138324.1122951843,1005.0915682048472,1138324.1122951843,9.013734888235852,0.0137348882358526,1.03082195329e-05,Aave Ethereum rETH,24910.54751659956,0.0,1665.14555285,16764054,67.0,1500.1366689624585
2023-03-04,1113361.6882785475,1005.0442406516804,1113361.6882785475,9.014042173666319,0.0140421736663179,1.07746228982e-05,Aave Ethereum rETH,4094.429766817226,0.0,1665.06796795,16754907,67.0,1500.0660308234035
2023-03-03,1110354.169761277,1002.6970903492692,1110354.169761277,9.01404732595654,0.01404732595654,1.07825310996e-05,Aave Ethereum rETH,72058.79831718505,0.0,1666.70272667,16745807,67.0,1496.5628214168196
2023-03-02,1090447.817307212,123715.37252109536,1090447.817307212,10.764820538976377,1.7648205389763754,0.1701901802940386,Aave Ethereum rETH,167194.53889036283,0.0,1750.95071284,16744243,67.0,184649.80973297814
2023-03-01,925151.5369569501,124040.9783785073,925151.5369569501,11.085615246583972,2.085615246583973,0.237685005852814,Aave Ethereum rETH,16.345852330980357,0.0,1755.71940968,16732282,67.0,185135.78862463776
2023-02-28,915726.9338857816,122772.97757082114,915726.9338857816,11.085542631371531,2.085542631371532,0.2376684551042922,Aave Ethereum rETH,16921.65794602474,0.0,1737.87320797,16726772,67.0,183243.2501057032
2023-02-27,896939.6315013373,122538.43021325226,896939.6315013373,11.12516051124246,2.12516051124246,0.2467839290633142,Aave Ethereum rETH,129206.1294103316,1734.797522331192,1734.6368755,16720844,67.0,182893.17942276457
2023-02-26,773497.7025533181,123012.46920173187,773497.7025533181,11.473846426338943,2.473846426338943,0.334409703424937,Aave Ethereum rETH,129521.94544176648,112777.54856543159,1741.4250687,16715770,67.0,183600.70030109235
2023-02-25,733202.6578637537,120895.18594677212,733202.6578637537,11.564887282679805,2.564887282679807,0.359476055802303,Aave Ethereum rETH,102512.4343180928,0.0,1687.66668305,16708602,67.0,180440.5760399584
2023-02-24,632239.8320887772,121148.85856137432,632239.8320887772,11.980723356136027,2.9807233561360267,0.4854860335891669,Aave Ethereum rETH,22658.94663943464,0.0,1691.37725431,16699490,67.0,180819.19188264824
2023-02-23,635989.3757738954,126352.69873687596,635989.3757738954,12.090370044499652,3.090370044499652,0.5218604331524783,Aave Ethereum rETH,18188.07235338216,0.0,1764.21630943,16694468,67.0,188586.1175177253
2023-02-22,600164.840683861,122739.88728083628,600164.840683861,12.181203030631684,3.1812030306316834,0.5529885951719042,Aave Ethereum rETH,12756.33108573553,0.0,1713.85925651,16686358,67.0,183193.8616131885
2023-02-21,609958.5289630105,127438.70793440312,609958.5289630105,12.249965569824193,3.249965569824193,0.5771529497755471,Aave Ethereum rETH,43336.63744625016,0.0,1779.69190093,16676428,67.0,190207.02676776587
2023-02-20,574695.0544295234,129169.57316118835,574695.0544295234,12.496237195921132,3.496237195921132,0.6679365011113559,Aave Ethereum rETH,3491.2493938192342,0.0,1803.98778208,16671221,67.0,192790.4077032662
2023-02-19,567980.4130965865,2870.306670273212,567980.4130965865,9.078609214215833,0.0786092142158316,0.0003376605391512,Aave Ethereum rETH,194101.701872284,0.0,1793.79618701,16661479,67.0,4284.0398063779285
2023-02-18,372630.3105689138,2860.5340429052762,372630.3105689138,9.119410857537332,0.1194108575373327,0.0007791499262013,Aave Ethereum rETH,26108.022605568684,0.0,1787.69121674,16658488,67.0,4269.4537953810095
